DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp
2004-09-15 08:00:00,1487.0,1493.0,492.0,1965.0,1598.0,21.2,72.3,1.8007,1.8,2004-09-15 08:00:00
2004-09-15 09:00:00,1327.0,1233.0,582.0,1968.0,1403.0,22.5,68.9,1.8511,1.8,2004-09-15 09:00:00
2004-09-15 10:00:00,1363.0,1255.0,573.0,1989.0,1497.0,23.7,64.5,1.8682,1.8,2004-09-15 10:00:00
2004-09-15 11:00:00,1393.0,1340.0,529.0,1984.3333333333333,1500.0,23.2,68.4,1.9243,1.8,2004-09-15 11:00:00
2004-09-15 12:00:00,1361.0,1324.0,540.0,1979.6666666666667,1549.0,23.5,69.2,1.9776,1.8,2004-09-15 12:00:00
2004-09-15 13:00:00,1289.0,1217.0,599.0,1975.0,1374.0,24.1,65.5,1.9371,1.8,2004-09-15 13:00:00
2004-09-15 14:00:00,1265.0,1184.0,619.0,1930.0,1270.0,24.2,65.6,1.9501,1.8,2004-09-15 14:00:00
2004-09-15 15:00:00,1339.0,1257.0,579.0,1934.5,1360.0,24.6,63.9,1.9459,1.8,2004-09-15 15:00:00
2004-09-15 16:00:00,1269.0,1215.0,608.0,1939.0,1296.0,26.3,56.5,1.9018,1.8,2004-09-15 16:00:00
2004-09-15 17:00:00,1299.0,1220.0,624.0,1929.0,1319.0,26.9,53.1,1.8557,3.3,2004-09-15 17:00:00
2004-09-15 18:00:00,1546.0,1519.0,493.0,1855.5,1649.0,26.5,50.8,1.7334,6.1,2004-09-15 18:00:00
2004-09-15 19:00:00,1571.0,1593.0,469.0,1782.0,1686.0,25.1,55.8,1.7511,6.7,2004-09-15 19:00:00
2004-09-15 20:00:00,1312.0,1299.0,580.0,1708.5,1380.0,23.9,58.9,1.7276,4.4,2004-09-15 20:00:00
2004-09-15 21:00:00,1074.0,946.0,767.0,1635.0,1079.0,23.1,62.8,1.7562,1.9,2004-09-15 21:00:00
2004-09-15 22:00:00,1127.0,989.0,752.0,1724.0,1096.0,22.1,67.3,1.7671,1.8,2004-09-15 22:00:00
2004-09-15 23:00:00,1040.0,923.0,769.0,1640.0,1049.0,22.1,66.5,1.7441,1.5,2004-09-15 23:00:00
2004-09-16 00:00:00,1060.0,925.0,772.0,1649.0,1161.0,21.1,70.1,1.7366,1.6,2004-09-16 00:00:00
2004-09-16 01:00:00,911.0,753.0,934.0,1496.0,865.0,21.9,67.1,1.7394,0.8,2004-09-16 01:00:00
2004-09-16 02:00:00,853.0,623.0,1107.0,1421.0,768.0,21.7,67.4,1.7262,0.5,2004-09-16 02:00:00
2004-09-16 03:00:00,915.0,725.0,962.0,1485.0,845.0,20.2,73.8,1.7229,0.7,2004-09-16 03:00:00
2004-09-16 04:00:00,897.0,738.0,936.0,1471.0,843.0,19.1,76.0,1.6668,0.6,2004-09-16 04:00:00
2004-09-16 05:00:00,976.0,840.0,844.0,1562.0,964.0,19.4,75.4,1.6802,0.9,2004-09-16 05:00:00
2004-09-16 06:00:00,1066.0,982.0,740.0,1699.0,1065.0,19.7,74.4,1.6829,1.4,2004-09-16 06:00:00
2004-09-16 07:00:00,1435.0,1387.0,544.0,1713.75,1467.0,19.9,74.3,1.7083,4.2,2004-09-16 07:00:00
2004-09-16 08:00:00,1420.0,1430.0,512.0,1728.5,1510.0,20.4,72.8,1.7198,4.1,2004-09-16 08:00:00
2004-09-16 09:00:00,1365.0,1341.0,549.0,1743.25,1518.0,21.6,67.7,1.7254,3.6,2004-09-16 09:00:00
2004-09-16 10:00:00,1171.0,1083.0,695.0,1758.0,1276.0,22.9,59.1,1.633,2.5,2004-09-16 10:00:00
2004-09-16 11:00:00,982.0,850.0,888.0,1505.0,873.0,18.7,73.1,1.5608,1.3,2004-09-16 11:00:00
2004-09-16 12:00:00,1021.0,979.0,798.0,1580.0,958.0,21.1,58.3,1.4444,1.7,2004-09-16 12:00:00
2004-09-16 13:00:00,1044.0,1039.0,771.0,1609.0,1076.0,23.3,47.1,1.3281,2.1,2004-09-16 13:00:00
2004-09-16 14:00:00,1005.0,972.0,834.0,1514.0,952.0,22.9,47.9,1.3208,1.7,2004-09-16 14:00:00
2004-09-16 15:00:00,1021.0,985.0,816.0,1524.0,977.0,23.3,46.2,1.301,1.9,2004-09-16 15:00:00
2004-09-16 16:00:00,1064.0,1048.0,772.0,1574.0,1059.0,23.7,45.4,1.315,2.3,2004-09-16 16:00:00
2004-09-16 17:00:00,1167.0,1231.0,659.0,1745.0,1199.0,23.8,46.1,1.3373,3.3,2004-09-16 17:00:00
2004-09-16 18:00:00,1167.0,1263.0,640.0,1790.0,1212.0,23.0,49.3,1.3689,3.5,2004-09-16 18:00:00
2004-09-16 19:00:00,1164.0,1227.0,658.0,1800.0,1193.0,21.9,53.1,1.3787,3.6,2004-09-16 19:00:00
2004-09-16 20:00:00,1092.0,1110.0,725.0,1641.0,1105.0,21.3,54.8,1.3742,2.9,2004-09-16 20:00:00
2004-09-16 21:00:00,997.0,955.0,845.0,1528.0,926.0,21.2,55.2,1.3699,2.0,2004-09-16 21:00:00
2004-09-16 22:00:00,966.0,964.0,858.0,1560.0,1231.0,21.4,54.8,1.3813,1.9,2004-09-16 22:00:00
2004-09-16 23:00:00,969.0,922.0,906.0,1488.0,995.0,20.8,57.2,1.3925,1.5,2004-09-16 23:00:00
2004-09-17 00:00:00,944.0,1005.0,874.0,1633.0,1094.0,21.3,55.8,1.3974,1.1,2004-09-17 00:00:00
2004-09-17 01:00:00,834.0,817.0,1022.0,1408.0,774.0,21.4,52.1,1.3125,0.8,2004-09-17 01:00:00
2004-09-17 02:00:00,796.0,667.0,1162.0,1295.0,558.0,20.6,56.6,1.3583,0.5,2004-09-17 02:00:00
2004-09-17 03:00:00,777.0,585.0,1305.0,1266.0,510.0,20.0,59.1,1.3694,0.4,2004-09-17 03:00:00
2004-09-17 04:00:00,752.0,521.0,1451.0,1247.0,471.0,19.7,61.9,1.4017,0.3,2004-09-17 04:00:00
2004-09-17 05:00:00,755.0,528.0,1472.0,1234.0,471.0,19.6,59.1,1.3346,0.3,2004-09-17 05:00:00
2004-09-17 06:00:00,800.0,598.0,1336.0,1278.0,529.0,19.8,56.7,1.2941,0.5,2004-09-17 06:00:00
2004-09-17 07:00:00,1147.0,1136.0,737.0,1708.0,1114.0,20.2,55.6,1.3043,2.4,2004-09-17 07:00:00
2004-09-17 08:00:00,1036.0,965.0,854.0,1544.0,987.0,19.7,57.8,1.3112,2.2,2004-09-17 08:00:00
2004-09-17 09:00:00,926.0,845.0,979.0,1398.0,851.0,20.2,53.1,1.2442,1.4,2004-09-17 09:00:00
2004-09-17 10:00:00,961.0,881.0,932.0,1417.0,901.0,22.0,47.0,1.2259,1.6,2004-09-17 10:00:00
2004-09-17 11:00:00,951.0,926.0,902.0,1460.0,949.0,23.5,41.6,1.1884,1.6,2004-09-17 11:00:00
2004-09-17 12:00:00,962.0,940.0,889.0,1441.0,855.0,22.8,41.8,1.1417,1.6,2004-09-17 12:00:00
2004-09-17 13:00:00,1004.0,1004.0,832.0,1490.0,911.0,23.4,40.4,1.15,2.1,2004-09-17 13:00:00
2004-09-17 14:00:00,893.0,828.0,988.0,1357.0,672.0,23.2,42.8,1.2017,1.1,2004-09-17 14:00:00
2004-09-17 15:00:00,990.0,956.0,872.0,1476.0,826.0,23.6,43.2,1.2433,1.6,2004-09-17 15:00:00
2004-09-17 16:00:00,1071.0,1068.0,798.0,1556.0,988.0,23.9,40.8,1.1937,2.4,2004-09-17 16:00:00
2004-09-17 17:00:00,1140.0,1155.0,733.0,1660.0,1105.0,23.6,42.8,1.23,2.9,2004-09-17 17:00:00
2004-09-17 18:00:00,1103.0,1143.0,741.0,1647.0,1089.0,23.2,43.3,1.2161,2.7,2004-09-17 18:00:00
2004-09-17 19:00:00,1082.0,1178.0,733.0,1605.0,1077.0,22.8,42.5,1.1608,3.1,2004-09-17 19:00:00
2004-09-17 20:00:00,991.0,977.0,872.0,1448.0,923.0,22.3,42.2,1.1209,2.2,2004-09-17 20:00:00
2004-09-17 21:00:00,935.0,852.0,978.0,1344.0,824.0,22.1,43.0,1.1271,1.5,2004-09-17 21:00:00
2004-09-17 22:00:00,908.0,790.0,1046.0,1317.0,717.0,22.2,42.7,1.1237,1.2,2004-09-17 22:00:00
2004-09-17 23:00:00,927.0,826.0,1021.0,1331.0,734.0,22.1,42.8,1.1265,1.3,2004-09-17 23:00:00
2004-09-18 00:00:00,936.0,844.0,978.0,1365.0,776.0,22.1,43.5,1.1443,1.4,2004-09-18 00:00:00
2004-09-18 01:00:00,847.0,694.0,1153.0,1240.0,594.0,21.5,45.6,1.1528,0.9,2004-09-18 01:00:00
2004-09-18 02:00:00,812.0,664.0,1212.0,1215.0,518.0,21.1,44.5,1.098,0.7,2004-09-18 02:00:00
2004-09-18 03:00:00,804.0,616.0,1271.0,1189.0,496.0,20.4,47.1,1.1178,0.6,2004-09-18 03:00:00
2004-09-18 04:00:00,793.0,636.0,1213.0,1195.0,514.0,20.6,45.9,1.0993,1.8,2004-09-18 04:00:00
2004-09-18 05:00:00,775.0,609.0,1319.0,1190.0,468.0,20.2,46.7,1.0899,0.5,2004-09-18 05:00:00
2004-09-18 06:00:00,835.0,690.0,1183.0,1257.0,621.0,20.1,47.8,1.1144,0.8,2004-09-18 06:00:00
2004-09-18 07:00:00,913.0,830.0,980.0,1371.0,757.0,20.0,50.7,1.1724,1.2,2004-09-18 07:00:00
2004-09-18 08:00:00,903.0,765.0,1035.0,1317.0,712.0,20.7,49.7,1.197,1.1,2004-09-18 08:00:00
2004-09-18 09:00:00,982.0,895.0,892.0,1413.0,859.0,24.3,39.5,1.1842,1.6,2004-09-18 09:00:00
2004-09-18 10:00:00,925.0,838.0,949.0,1324.0,728.0,25.4,34.8,1.1119,1.4,2004-09-18 10:00:00
2004-09-18 11:00:00,895.0,776.0,1024.0,1274.0,640.0,26.6,30.7,1.0501,1.2,2004-09-18 11:00:00
2004-09-18 12:00:00,930.0,838.0,957.0,1319.0,680.0,27.7,28.1,1.0272,1.4,2004-09-18 12:00:00
2004-09-18 13:00:00,953.0,881.0,926.0,1339.0,704.0,27.6,28.7,1.0406,1.6,2004-09-18 13:00:00
2004-09-18 14:00:00,885.0,765.0,1017.0,1268.0,619.0,27.6,29.2,1.0594,1.1,2004-09-18 14:00:00
2004-09-18 15:00:00,903.0,779.0,1010.0,1278.0,583.0,28.1,28.6,1.0715,1.1,2004-09-18 15:00:00
2004-09-18 16:00:00,927.0,781.0,994.0,1267.0,594.0,29.1,26.8,1.0648,1.3,2004-09-18 16:00:00
2004-09-18 17:00:00,979.0,835.0,936.0,1338.0,700.0,28.4,28.3,1.0798,1.5,2004-09-18 17:00:00
2004-09-18 18:00:00,1050.0,947.0,832.0,1447.0,912.0,26.6,32.1,1.102,2.0,2004-09-18 18:00:00
2004-09-18 19:00:00,1091.0,1037.0,770.0,1512.0,1038.0,25.3,35.3,1.1262,2.4,2004-09-18 19:00:00
2004-09-18 20:00:00,1040.0,946.0,827.0,1424.0,952.0,24.7,37.1,1.1397,2.0,2004-09-18 20:00:00
2004-09-18 21:00:00,997.0,879.0,885.0,1404.0,887.0,23.5,40.6,1.1588,1.5,2004-09-18 21:00:00
2004-09-18 22:00:00,1042.0,938.0,816.0,1456.0,1004.0,22.8,43.4,1.1915,1.7,2004-09-18 22:00:00
2004-09-18 23:00:00,1191.0,1055.0,707.0,1563.0,1221.0,22.2,47.9,1.2626,2.5,2004-09-18 23:00:00
2004-09-19 00:00:00,1149.0,996.0,754.0,1534.0,1177.0,21.3,50.5,1.2652,2.2,2004-09-19 00:00:00
2004-09-19 01:00:00,973.0,862.0,850.0,1436.0,957.0,20.6,53.2,1.2742,1.4,2004-09-19 01:00:00
2004-09-19 02:00:00,940.0,823.0,891.0,1415.0,853.0,19.6,56.6,1.2797,1.2,2004-09-19 02:00:00
2004-09-19 03:00:00,949.0,890.0,854.0,1484.0,884.0,18.8,59.8,1.2847,1.2,2004-09-19 03:00:00
2004-09-19 04:00:00,830.0,699.0,1012.0,1339.0,736.0,18.8,59.5,1.2758,0.9,2004-09-19 04:00:00
2004-09-19 05:00:00,773.0,609.0,1169.0,1256.0,590.0,19.3,57.0,1.2603,0.5,2004-09-19 05:00:00
2004-09-19 06:00:00,811.0,644.0,1144.0,1289.0,655.0,18.2,60.8,1.2567,0.6,2004-09-19 06:00:00
2004-09-19 07:00:00,901.0,754.0,936.0,1351.0,854.0,16.8,66.8,1.2721,1.0,2004-09-19 07:00:00
2004-09-19 08:00:00,969.0,886.0,863.0,1451.0,953.0,18.6,60.0,1.2757,1.3,2004-09-19 08:00:00
2004-09-19 09:00:00,1027.0,933.0,806.0,1465.0,1050.0,22.2,48.0,1.2678,1.7,2004-09-19 09:00:00
2004-09-19 10:00:00,1094.0,1002.0,755.0,1536.0,1114.0,26.5,35.7,1.2149,2.2,2004-09-19 10:00:00
2004-09-19 11:00:00,1083.0,984.0,784.0,1485.0,1049.0,30.0,28.5,1.1883,2.1,2004-09-19 11:00:00
2004-09-19 12:00:00,1098.0,1015.0,754.0,1508.0,996.0,32.2,24.7,1.1696,2.2,2004-09-19 12:00:00
2004-09-19 13:00:00,1059.0,1047.0,761.0,1549.0,841.0,29.6,28.6,1.1628,2.0,2004-09-19 13:00:00
2004-09-19 14:00:00,1021.0,1009.0,771.0,1545.0,769.0,29.8,28.5,1.1809,2.0,2004-09-19 14:00:00
2004-09-19 15:00:00,925.0,768.0,987.0,1289.0,541.0,31.1,26.1,1.163,1.2,2004-09-19 15:00:00
2004-09-19 16:00:00,1045.0,910.0,878.0,1385.0,742.0,34.6,22.4,1.212,1.8,2004-09-19 16:00:00
2004-09-19 17:00:00,1303.0,1317.0,631.0,1816.0,1196.0,33.2,25.4,1.2722,4.3,2004-09-19 17:00:00
2004-09-19 18:00:00,1254.0,1204.0,668.0,1655.0,1338.0,30.0,31.4,1.3074,3.8,2004-09-19 18:00:00
2004-09-19 19:00:00,1345.0,1306.0,587.0,1806.0,1416.0,27.5,38.1,1.3756,4.4,2004-09-19 19:00:00
2004-09-19 20:00:00,1273.0,1159.0,645.0,1704.0,1341.0,26.2,42.5,1.423,3.8,2004-09-19 20:00:00
2004-09-19 21:00:00,1096.0,931.0,766.0,1506.0,1019.0,24.7,46.4,1.4206,1.9,2004-09-19 21:00:00
2004-09-19 22:00:00,1077.0,920.0,778.0,1509.0,935.0,23.6,50.0,1.4383,1.7,2004-09-19 22:00:00
2004-09-19 23:00:00,1084.0,929.0,751.0,1517.0,1081.0,22.7,53.6,1.4632,1.8,2004-09-19 23:00:00
2004-09-20 00:00:00,980.0,800.0,863.0,1407.0,903.0,22.7,53.8,1.4666,1.1,2004-09-20 00:00:00
2004-09-20 01:00:00,882.0,713.0,978.0,1343.0,731.0,22.8,53.0,1.4577,0.8,2004-09-20 01:00:00
2004-09-20 02:00:00,851.0,655.0,1051.0,1301.0,625.0,21.4,57.6,1.4469,0.7,2004-09-20 02:00:00
2004-09-20 03:00:00,819.0,597.0,1112.0,1281.0,613.0,19.9,62.3,1.4363,0.6,2004-09-20 03:00:00
2004-09-20 04:00:00,804.0,601.0,1122.0,1281.0,646.0,19.5,63.5,1.4269,0.5,2004-09-20 04:00:00
2004-09-20 05:00:00,823.0,631.0,1090.0,1304.0,671.0,20.2,60.8,1.4243,0.5,2004-09-20 05:00:00
2004-09-20 06:00:00,903.0,748.0,937.0,1373.0,801.0,19.4,63.5,1.4139,0.9,2004-09-20 06:00:00
2004-09-20 07:00:00,1310.0,1344.0,573.0,1483.5,1353.0,18.7,65.6,1.4039,3.5,2004-09-20 07:00:00
2004-09-20 08:00:00,1436.0,1601.0,455.0,1594.0,1682.0,20.1,60.6,1.4062,1.8,2004-09-20 08:00:00
2004-09-20 09:00:00,1479.0,1490.0,494.0,1704.5,1749.0,23.5,49.7,1.4156,5.7,2004-09-20 09:00:00
2004-09-20 10:00:00,1285.0,1243.0,599.0,1815.0,1582.0,26.4,41.9,1.4237,3.5,2004-09-20 10:00:00
2004-09-20 11:00:00,1262.0,1258.0,597.0,1835.0,1484.0,29.9,34.0,1.4096,3.7,2004-09-20 11:00:00
2004-09-20 12:00:00,1225.0,1227.0,643.0,1774.0,1321.0,31.5,30.8,1.4017,3.1,2004-09-20 12:00:00
2004-09-20 13:00:00,1162.0,1188.0,676.0,1681.0,1125.0,30.2,30.2,1.2744,3.0,2004-09-20 13:00:00
2004-09-20 14:00:00,1103.0,1044.0,757.0,1523.0,967.0,30.5,29.3,1.2612,2.6,2004-09-20 14:00:00
2004-09-20 15:00:00,1120.0,1045.0,752.0,1563.0,975.0,31.8,27.4,1.2673,2.4,2004-09-20 15:00:00
2004-09-20 16:00:00,1169.0,1163.0,708.0,1639.0,1025.0,34.3,23.2,1.2326,2.6,2004-09-20 16:00:00
2004-09-20 17:00:00,1386.0,1522.0,560.0,1990.0,1469.0,34.1,23.0,1.2081,5.0,2004-09-20 17:00:00
2004-09-20 18:00:00,1426.0,1577.0,521.0,1888.3333333333333,1648.0,30.5,29.2,1.2585,5.6,2004-09-20 18:00:00
2004-09-20 19:00:00,1476.0,1663.0,473.0,1786.6666666666667,1785.0,28.1,32.4,1.2173,6.5,2004-09-20 19:00:00
2004-09-20 20:00:00,1167.0,1282.0,633.0,1685.0,1371.0,26.5,31.7,1.0787,4.1,2004-09-20 20:00:00
2004-09-20 21:00:00,1032.0,1039.0,761.0,1455.0,1071.0,24.8,33.7,1.0377,2.1,2004-09-20 21:00:00
2004-09-20 22:00:00,1034.0,972.0,747.0,1437.0,1118.0,23.9,38.1,1.1123,2.0,2004-09-20 22:00:00
2004-09-20 23:00:00,986.0,885.0,835.0,1407.0,931.0,23.0,43.0,1.1897,1.4,2004-09-20 23:00:00
2004-09-21 00:00:00,908.0,732.0,966.0,1311.0,722.0,23.5,44.7,1.2755,0.8,2004-09-21 00:00:00
2004-09-21 01:00:00,891.0,714.0,957.0,1295.0,773.0,22.3,47.7,1.2643,0.8,2004-09-21 01:00:00
2004-09-21 02:00:00,843.0,656.0,1042.0,1271.0,665.0,22.1,49.8,1.3094,0.6,2004-09-21 02:00:00
2004-09-21 03:00:00,822.0,612.0,1094.0,1254.0,594.0,21.8,51.4,1.3272,0.5,2004-09-21 03:00:00
2004-09-21 04:00:00,814.0,589.0,1119.0,1246.0,565.0,20.8,55.9,1.3581,0.4,2004-09-21 04:00:00
2004-09-21 05:00:00,869.0,673.0,1033.0,1307.0,688.0,18.8,63.0,1.3582,0.6,2004-09-21 05:00:00
2004-09-21 06:00:00,1013.0,905.0,804.0,1499.0,974.0,18.3,65.5,1.3686,1.4,2004-09-21 06:00:00
2004-09-21 07:00:00,1515.0,1584.0,496.0,1622.0,1591.0,18.2,66.1,1.3679,5.6,2004-09-21 07:00:00
2004-09-21 08:00:00,1587.0,1795.0,425.0,1745.0,1820.0,19.6,60.7,1.3713,7.3,2004-09-21 08:00:00
2004-09-21 09:00:00,1490.0,1487.0,508.0,1868.0,1807.0,22.6,51.4,1.392,5.3,2004-09-21 09:00:00
2004-09-21 10:00:00,1435.0,1408.0,537.0,1991.0,1704.0,25.8,44.2,1.4512,4.4,2004-09-21 10:00:00
2004-09-21 11:00:00,1246.0,1209.0,632.0,1792.0,1270.0,28.5,39.0,1.4928,3.1,2004-09-21 11:00:00
2004-09-21 12:00:00,1266.0,1231.0,615.0,1768.0,1265.0,30.1,35.1,1.4782,3.3,2004-09-21 12:00:00
2004-09-21 13:00:00,1277.0,1277.0,586.0,1846.0,1226.0,29.4,36.4,1.4718,3.8,2004-09-21 13:00:00
2004-09-21 14:00:00,1142.0,1073.0,671.0,1635.0,987.0,29.2,37.9,1.5116,2.3,2004-09-21 14:00:00
2004-09-21 15:00:00,1207.0,1136.0,645.0,1696.0,1024.0,30.5,34.9,1.5015,2.6,2004-09-21 15:00:00
2004-09-21 16:00:00,1252.0,1233.0,618.0,1759.0,1127.0,31.5,31.4,1.431,3.2,2004-09-21 16:00:00
2004-09-21 17:00:00,1399.0,1468.0,531.0,1794.0,1442.0,31.2,31.4,1.3987,5.0,2004-09-21 17:00:00
2004-09-21 18:00:00,1464.0,1559.0,485.0,1829.0,1639.0,28.5,37.2,1.4282,5.6,2004-09-21 18:00:00
2004-09-21 19:00:00,1422.0,1520.0,494.0,1864.0,1624.0,26.7,42.3,1.4618,5.4,2004-09-21 19:00:00
2004-09-21 20:00:00,1308.0,1297.0,567.0,1899.0,1454.0,24.8,49.0,1.5092,4.4,2004-09-21 20:00:00
2004-09-21 21:00:00,1137.0,1047.0,680.0,1620.0,1138.0,23.6,53.6,1.5374,2.4,2004-09-21 21:00:00
2004-09-21 22:00:00,1040.0,903.0,782.0,1494.0,951.0,23.0,55.8,1.548,1.5,2004-09-21 22:00:00
2004-09-21 23:00:00,1018.0,885.0,809.0,1491.0,864.0,22.1,58.4,1.5393,1.3,2004-09-21 23:00:00
2004-09-22 00:00:00,962.0,808.0,866.0,1430.0,868.0,22.6,56.3,1.5233,1.1,2004-09-22 00:00:00
2004-09-22 01:00:00,930.0,768.0,916.0,1409.0,825.0,21.0,61.3,1.5031,1.0,2004-09-22 01:00:00
2004-09-22 02:00:00,812.0,613.0,1133.0,1302.0,626.0,23.0,54.0,1.501,0.6,2004-09-22 02:00:00
2004-09-22 03:00:00,826.0,612.0,1111.0,1304.0,605.0,19.8,65.3,1.4894,0.5,2004-09-22 03:00:00
2004-09-22 04:00:00,878.0,702.0,949.0,1373.0,822.0,18.3,70.8,1.4794,0.6,2004-09-22 04:00:00
2004-09-22 05:00:00,922.0,764.0,892.0,1415.0,905.0,18.1,72.5,1.4876,0.8,2004-09-22 05:00:00
2004-09-22 06:00:00,1047.0,965.0,737.0,1606.0,1075.0,18.3,71.0,1.4807,1.5,2004-09-22 06:00:00
2004-09-22 07:00:00,1376.0,1452.0,521.0,1676.5,1541.0,18.5,68.9,1.4565,4.1,2004-09-22 07:00:00
2004-09-22 08:00:00,1514.0,1648.0,457.0,1747.0,1749.0,20.1,62.7,1.461,5.5,2004-09-22 08:00:00
2004-09-22 09:00:00,1494.0,1528.0,479.0,1817.5,1798.0,23.5,52.0,1.4833,5.5,2004-09-22 09:00:00
2004-09-22 10:00:00,1316.0,1298.0,562.0,1888.0,1584.0,26.8,42.7,1.4864,3.7,2004-09-22 10:00:00
2004-09-22 11:00:00,1269.0,1247.0,597.0,1813.0,1441.0,29.1,36.7,1.4543,3.3,2004-09-22 11:00:00
2004-09-22 12:00:00,1152.0,1099.0,674.0,1631.0,1093.0,30.8,32.0,1.4014,2.5,2004-09-22 12:00:00
2004-09-22 13:00:00,1138.0,1117.0,657.0,1646.0,1019.0,27.9,37.0,1.372,2.6,2004-09-22 13:00:00
2004-09-22 14:00:00,1132.0,1052.0,680.0,1609.0,944.0,28.5,37.3,1.4291,2.2,2004-09-22 14:00:00
2004-09-22 15:00:00,1186.0,1159.0,640.0,1701.0,1046.0,30.2,32.9,1.3865,2.6,2004-09-22 15:00:00
2004-09-22 16:00:00,1228.0,1184.0,657.0,1724.0,1089.0,32.9,27.7,1.3622,2.9,2004-09-22 16:00:00
2004-09-22 17:00:00,1424.0,1486.0,523.0,1753.5,1537.0,32.2,28.8,1.3624,5.0,2004-09-22 17:00:00
2004-09-22 18:00:00,1427.0,1458.0,507.0,1783.0,1566.0,28.8,39.0,1.5203,5.1,2004-09-22 18:00:00
2004-09-22 19:00:00,1387.0,1473.0,508.0,1812.5,1510.0,26.7,43.3,1.4881,5.2,2004-09-22 19:00:00
2004-09-22 20:00:00,1284.0,1249.0,582.0,1842.0,1300.0,24.6,54.0,1.6461,3.8,2004-09-22 20:00:00
2004-09-22 21:00:00,1110.0,1045.0,688.0,1638.0,1058.0,23.4,59.9,1.6992,2.2,2004-09-22 21:00:00
2004-09-22 22:00:00,1110.0,1032.0,702.0,1650.0,1002.0,22.5,62.6,1.6883,2.1,2004-09-22 22:00:00
2004-09-22 23:00:00,1077.0,964.0,749.0,1571.0,923.0,22.9,62.0,1.7127,1.8,2004-09-22 23:00:00
2004-09-23 00:00:00,1037.0,898.0,793.0,1539.0,836.0,22.2,64.9,1.719,1.6,2004-09-23 00:00:00
2004-09-23 01:00:00,1002.0,854.0,818.0,1513.0,779.0,21.4,68.5,1.7261,1.4,2004-09-23 01:00:00
2004-09-23 02:00:00,865.0,694.0,989.0,1385.0,678.0,22.2,63.0,1.6673,0.8,2004-09-23 02:00:00
2004-09-23 03:00:00,824.0,615.0,1131.0,1336.0,601.0,22.4,59.9,1.6069,0.5,2004-09-23 03:00:00
2004-09-23 04:00:00,824.0,602.0,1138.0,1337.0,593.0,21.1,63.8,1.5817,1.8,2004-09-23 04:00:00
2004-09-23 05:00:00,847.0,620.0,1085.0,1339.0,670.0,22.9,57.5,1.5879,0.5,2004-09-23 05:00:00
2004-09-23 06:00:00,961.0,828.0,892.0,1491.0,837.0,21.3,63.2,1.5794,0.9,2004-09-23 06:00:00
2004-09-23 07:00:00,1336.0,1340.0,540.0,1694.0,1400.0,21.3,63.5,1.5941,3.2,2004-09-23 07:00:00
2004-09-23 08:00:00,1251.0,1264.0,582.0,1897.0,1393.0,23.7,54.4,1.5765,2.8,2004-09-23 08:00:00
2004-09-23 09:00:00,1290.0,1244.0,604.0,1853.0,1415.0,25.0,50.8,1.5903,2.7,2004-09-23 09:00:00
2004-09-23 10:00:00,1215.0,1141.0,631.0,1766.0,1285.0,26.3,48.1,1.6199,2.4,2004-09-23 10:00:00
2004-09-23 11:00:00,1248.0,1177.0,608.0,1784.0,1230.0,26.4,47.3,1.6006,2.7,2004-09-23 11:00:00
2004-09-23 12:00:00,1233.0,1184.0,610.0,1775.0,1147.0,29.3,39.5,1.5855,2.8,2004-09-23 12:00:00
2004-09-23 13:00:00,1229.0,1217.0,599.0,1795.0,1107.0,29.0,39.6,1.5581,2.9,2004-09-23 13:00:00
2004-09-23 14:00:00,1206.0,1175.0,618.0,1746.0,1068.0,29.8,38.0,1.5642,2.6,2004-09-23 14:00:00
2004-09-23 15:00:00,1215.0,1150.0,608.0,1733.0,1115.0,30.4,37.2,1.588,2.6,2004-09-23 15:00:00
2004-09-23 16:00:00,1330.0,1264.0,586.0,1860.0,1362.0,31.5,34.9,1.5903,3.2,2004-09-23 16:00:00
2004-09-23 17:00:00,1446.0,1434.0,522.0,1841.25,1619.0,31.6,34.8,1.5925,4.6,2004-09-23 17:00:00
2004-09-23 18:00:00,1446.0,1458.0,501.0,1822.5,1572.0,29.0,40.5,1.5949,4.9,2004-09-23 18:00:00
2004-09-23 19:00:00,1421.0,1444.0,510.0,1803.75,1446.0,27.2,45.9,1.6302,4.7,2004-09-23 19:00:00
2004-09-23 20:00:00,1247.0,1206.0,600.0,1785.0,1233.0,26.2,48.7,1.6256,3.3,2004-09-23 20:00:00
2004-09-23 21:00:00,1168.0,1070.0,667.0,1646.0,1102.0,25.1,50.5,1.584,2.3,2004-09-23 21:00:00
2004-09-23 22:00:00,1111.0,991.0,721.0,1559.0,1028.0,24.1,50.7,1.4959,2.1,2004-09-23 22:00:00
2004-09-23 23:00:00,1071.0,934.0,763.0,1504.0,942.0,22.5,53.7,1.4486,1.7,2004-09-23 23:00:00
2004-09-24 00:00:00,969.0,835.0,859.0,1437.0,773.0,22.7,53.7,1.458,1.0,2004-09-24 00:00:00
2004-09-24 01:00:00,942.0,780.0,915.0,1419.0,737.0,21.5,57.9,1.4658,0.9,2004-09-24 01:00:00
2004-09-24 02:00:00,923.0,744.0,908.0,1394.0,815.0,22.3,55.8,1.4828,0.7,2004-09-24 02:00:00
